author,date,source,summary,title,url
CHARLIE SAVAGE,11/11/2017,the-new-york-times,Republican lawyers and lawmakers are working together to install conservative judges on the influential federal appeals courts at a clip not seen in decades.,Trump Is on Pace to Reshape the Judiciary. Here’s How.,https://www.nytimes.com/2017/11/11/us/politics/trump-judiciary-appeals-courts-conservatives.html
GREG WEINER,11/11/2017,the-new-york-times,"Swollen beyond constitutional recognition, they distort the way elections are contested.",Opinion: The Power of the Courts Is Messing Up Politics,https://www.nytimes.com/2017/11/11/opinion/sunday/the-power-of-the-courts-is-messing-up-politics.html
DOUGLAS JACOBS,11/11/2017,the-new-york-times,Perceived discrimination takes a toll on the human body.,"Opinion: We’re Sick of Racism, Literally",https://www.nytimes.com/2017/11/11/opinion/sunday/sick-of-racism-literally.html
EKOW N. YANKAH,11/11/2017,the-new-york-times,The rise of Donald Trump has broken bonds on all sides. But for people of color the stakes are different.,Opinion: Can My Children Be Friends With White People?,https://www.nytimes.com/2017/11/11/opinion/sunday/interracial-friendship-donald-trump.html
,11/11/2017,the-new-york-times,"Readers say “follow the money,” and call on tech companies to limit their news feeds to legitimate sources.",Letters: Social Media and Democracy,https://www.nytimes.com/2017/11/11/opinion/sunday/social-media-politics.html
LINDSAY CROUSE,11/11/2017,the-new-york-times,She does not talk just about elevating her fellow women runners; she elevates them. And they win.,Sporting: How the ‘Shalane Flanagan Effect’ Works,https://www.nytimes.com/2017/11/11/opinion/sunday/shalane-flanagan-marathon-running.html
HOWELL RAINES,11/11/2017,the-new-york-times,Will a sex scandal cause Alabama to break with its long tradition of electing embarrassing showmen?,Opinion: Can Donald Trump Save Roy Moore After All?,https://www.nytimes.com/2017/11/11/opinion/sunday/roy-moore-alabama-trump.html
LIZA MUNDY,11/11/2017,the-new-york-times,"During the worst, costliest, bloodiest war in American history, it was an inclusive mind-set that helped the Allies defeat the Nazis.","Opinion: Women Cracked Wartime Codes. They Can Fix Tech Today, Too.",https://www.nytimes.com/2017/11/11/opinion/sunday/female-veterans-code-breakers-world-war-ii.html
ROSS DOUTHAT,11/11/2017,the-new-york-times,Roy Moore and the distinctive predators of cultural conservatism.,Op-Ed Columnist: The Swine of Conservatism,https://www.nytimes.com/2017/11/11/opinion/sunday/the-swine-of-conservatism.html
CRISPIN SARTWELL,11/11/2017,the-new-york-times,Protesters wore masks to look like President Trump and Kim Jong-un during a demonstration organized by the International Campaign to Abolish Nuclear Weapons in Berlin in September.,"Opinion: History, Totally Destroyed",https://www.nytimes.com/2017/11/11/opinion/sunday/history-totally-destroyed.html
RICHARD PARKER,11/11/2017,the-new-york-times,Machines regularly used to kill innocent people violate the core of our faith.,Opinion: Why Christians Must Support Gun Control,https://www.nytimes.com/2017/11/11/opinion/sunday/christians-support-gun-control.html
SYDNEY EMBER,11/11/2017,the-new-york-times,"Ms. Jones would replace Graydon Carter, who has been in place 25 years. She will be the first woman to edit the magazine since Tina Brown.","Radhika Jones, a Times Books Editor, Said to Be Next Vanity Fair Editor",https://www.nytimes.com/2017/11/11/business/media/vanity-fair-editor.html
RONALD J. KROTOSZYNSKI Jr.,12/11/2017,the-new-york-times,Mitch McConnell and other leaders have the constitutional authority to prevent Roy Moore from serving in the Senate if he is elected.,"Op-Ed Contributor: Yes, the G.O.P. Can Block Roy Moore",https://www.nytimes.com/2017/11/12/opinion/roy-moore-accusations-congress.html
THE NEW YORK TIMES,12/11/2017,the-new-york-times,"The 7.3 magnitude quake, which was centered in eastern Iraq, killed at least 61 people in Iran, according to an Iranian official.",Earthquake Kills Dozens at Iran-Iraq Border,https://www.nytimes.com/2017/11/12/world/middleeast/iran-iraq-earthquake.html
ROBERT D. McFADDEN,12/11/2017,the-new-york-times,"Ms. Smith’s column ran for more than three decades, and she offered a gentler view of movie stars and moguls than many other gossip writers.","Liz Smith, Longtime Queen of Tabloid Gossip Columns, Dies at 94",https://www.nytimes.com/2017/11/12/arts/liz-smith-dead.html
Jim Tankersley,12/11/2017,the-new-york-times,"New York Times Republicans Search for Proof Their Tax Plans Will Pay for Themselves New York Times Mitch McConnell, the Senate majority leader, delivering remarks on Capitol Hill last week before a meeting on the Senate tax plan. Credit Tom Brenner/The New Yo…",Republicans Search for Proof Their Tax Plans Will Pay for Themselves - New York Times,https://www.nytimes.com/2017/11/12/us/politics/republican-tax-plans-deficit-debt.html
"ALEXANDER BURNS, MICHAEL WINES and TRIP GABRIEL",12/11/2017,the-new-york-times,"Eric Holder, far left, the former attorney general, at a campaign event with Attorney General Mark Herring of Virginia, center, and Lt. Gov. Justin Fairfax, far right. Mr. Holder is leading an effort to challenge Republican-drawn voting maps.","Despite Recent Wins for Democrats, Gerrymanders Dim Hopes for 2018",https://www.nytimes.com/2017/11/12/us/politics/voting-gerrymander-virginia.html
BENJAMIN HOFFMAN,12/11/2017,the-new-york-times,Vikings tight end David Morgan celebrated after scoring a touchdown against the Redskins.,"N.F.L. Week 10 So Far: Vikings, Saints and Steelers Win Big Road Games",https://www.nytimes.com/2017/11/12/sports/nfl-week-10.html
ABBY GOODNOUGH and KATE ZERNIKE,12/11/2017,the-new-york-times,Dr. R. Michael Meneghini performing a partial knee replacement on a patient at Indiana University Health Methodist Hospital last year. The Trump administration is scaling back a program that changes the way Medicare pays doctors for joint replacements.,Trump Health Agency Challenges Consensus on Reducing Costs,https://www.nytimes.com/2017/11/12/health/doctor-pay-trump.html
NICHOLAS FANDOS,12/11/2017,the-new-york-times,"Officials said that Mr. Moore, the Alabama Senate candidate accused of pursuing romantic relationships with teenagers, should be allowed to defend himself against the allegations.",Trump Officials Urge Caution on Judging Roy Moore as Senators Pull Support,https://www.nytimes.com/2017/11/12/us/politics/trump-roy-moore-white-house.html
,12/11/2017,the-new-york-times,The following tax-exempt fixed-income issues are scheduled for pricing this week.,Treasury Auctions Set for the Week of Nov. 13,https://www.nytimes.com/2017/11/12/business/treasury-auctions.html
Gabriel Zucman,12/11/2017,the-new-york-times,The Paradise Papers confirm what we already know: Many are not paying their fair share. Here's how they get away with it.,How Corporations and the Wealthy Avoid Taxes (and How to Stop Them),https://www.nytimes.com/interactive/2017/11/10/opinion/gabriel-zucman-paradise-papers-tax-evasion.html
HENG,12/11/2017,the-new-york-times,Is the American president ceding global leadership to China?,Op-Ed Contributor: On Trump’s Trip to China,https://www.nytimes.com/2017/11/12/opinion/contributors/on-trumps-trip-to-china.html
Frances Robles,12/11/2017,the-new-york-times,A small energy company from Montana is charging Puerto Rico for repair work to power lines at a rate that industry experts say is far above the norm.,The Lineman Got $63 an Hour. The Utility Was Billed $319 an Hour.,https://www.nytimes.com/2017/11/12/us/whitefish-energy-holdings-prepa-hurricane-recovery-corruption-hurricane-recovery-in-puerto-rico.html
SUSAN ANASAGASTI and JACEY FORTIN,12/11/2017,the-new-york-times,"After a gunman killed 26 at a Baptist church in Sutherland Springs, Tex., parishioners gathered to worship with their pastor, whose daughter was among the dead.","A Week After Texas Church Shooting, a Sunday Service Offers Hope",https://www.nytimes.com/2017/11/12/us/texas-shooting-church-service.html
ANNE BARNARD,12/11/2017,the-new-york-times,"Prime Minister Saad Hariri tells an interviewer that he will return home, and that his resignation may not be final. But many Lebanese remain skeptical.","Lebanon’s Leader, Still in Saudi Arabia, Claims He’s Free to Go",https://www.nytimes.com/2017/11/12/world/middleeast/lebanon-saad-hariri-saudi-arabia.html
,12/11/2017,the-new-york-times,Readers take issue with a Sunday Review article about diet and nutrition.,Letters: It Matters How We Eat Every Day,https://www.nytimes.com/2017/11/12/opinion/diet-nutrition.html
,12/11/2017,the-new-york-times,"The president of Teachers College, Columbia University, takes issue with an editorial.",Letter: Charter School Teachers,https://www.nytimes.com/2017/11/12/opinion/charter-school-teachers.html
,12/11/2017,the-new-york-times,"Emergency workers tended to Connor Golden, who stepped on explosive material in Central Park in 2016.",Letter: From a Victim’s Mother: ‘I Know What Terror Is’,https://www.nytimes.com/2017/11/12/opinion/terrorism.html
,12/11/2017,the-new-york-times,Readers put disrespect for the rule of law at the top of the catalog of President Trump’s sins.,Letters: Trump’s ‘Insidious’ Disrespect for the Rule of Law,https://www.nytimes.com/2017/11/12/opinion/trump-law.html
THE EDITORIAL BOARD,12/11/2017,the-new-york-times,"Once again, it is hard to breathe in India’s capital. The culprits are farmers and a stingy government.",Editorial: Choking on Air in New Delhi,https://www.nytimes.com/2017/11/12/opinion/air-pollution-smog-india-delhi.html
SUSAN E. RICE,13/11/2017,the-new-york-times,The president’s grand trip failed to produce meaningful concessions from China on trade and if anything strengthened Beijing’s hand in Asia.,Op-Ed Contributor: Susan Rice: Trump Is Making China Great Again,https://www.nytimes.com/2017/11/13/opinion/susan-rice-trump-china-trip.html
By PAUL KRUGMAN,13/11/2017,the-new-york-times,The G.O.P. tax bills look like attempts to entrench a hereditary plutocracy.,Republican Class Warfare: The Next Generation,https://www.nytimes.com/2017/11/13/opinion/republican-taxes-next-generation.html
Jeffrey Moyo,13/11/2017,the-new-york-times,"New York Times In Implicit Rebuke to Mugabe, Zimbabwe's Military Says It May 'Step In' New York Times President Robert Mugabe of Zimbabwe, center, and his wife, Grace, left, arrived at party headquarters last week. Credit Jekesai Njikizana/Agence France-Press…","In Implicit Rebuke to Mugabe, Zimbabwe's Military Says It May 'Step In' - New York Times",https://www.nytimes.com/2017/11/13/world/africa/zimbabwe-mugabe-general-military-purge.html
The New York Times,13/11/2017,the-new-york-times,"we’re asking for your help to identify loopholes, unintended consequences or errors in the Senate and House tax proposals.",Help Us Spot Loopholes in the Tax Plans,https://www.nytimes.com/interactive/2017/11/13/business/economy/formacist-tax-loopholes.html
KAREN ZRAICK and DAVID SCULL,13/11/2017,the-new-york-times,Here’s what you need to know at the end of the day.,"Roy Moore, Iran, General Electric: Your Monday Evening Briefing",https://www.nytimes.com/2017/11/13/briefing/roy-moore-iran-general-electric.html
SAM ROBERTS,13/11/2017,the-new-york-times,His constructions captured the legacies of nuclear weaponry and his parents’ internment in camps for Japanese-Americans during World War II.,"Patrick Nagatani, Photographer Famous for Collages, Dies at 72",https://www.nytimes.com/2017/11/13/obituaries/patrick-nagatani-photographer-famous-for-collages-dies-at-72.html
KENNETH CHANG,13/11/2017,the-new-york-times,"Built by Sierra Nevada Corporation, the space plane that brings to mind NASA’s retired shuttles completed a successful test flight and landing on Saturday.",Trilobites: The Dream Chaser Takes Flight and Seems to Ace Its Landing,https://www.nytimes.com/2017/11/13/science/dream-chaser-test-flight.html
FLORENCE FABRICANT,13/11/2017,the-new-york-times,Think of this maple syrup infused with ginger root as a holiday helper to give baked goods and cocktails more oomph.,Front Burner: Maple Syrup With a Ginger Kick,https://www.nytimes.com/2017/11/13/dining/maple-syrup-ginger-runamok.html
LISA FRIEDMAN and BRAD PLUMER,13/11/2017,the-new-york-times,"The Trump administration’s debut at the United Nations climate conference in Bonn, Germany, was met with heckling, noisy protest and harsh questions.",Protesters Jeer as Trump Team Promotes Coal at U.N. Climate Talks,https://www.nytimes.com/2017/11/13/climate/climate-coal-united-nations-bonn.html
DAVE PHILIPPS,13/11/2017,the-new-york-times,"Jonathan Bey outside his home in Gainesville, Fla. Mr. Bey has not yet received veterans disability benefits after hurting his back while enlisted in the Coast Guard 34 years ago.",Veterans Claiming Disability Pay Face Wall of Denials and Delays,https://www.nytimes.com/2017/11/13/us/veterans-affairs-department-benefits-delays.html
CHRISTINA CARON,13/11/2017,the-new-york-times,"Long after sunset, local officials and nonprofits worked to rescue a pod of whales that had become stranded off the coast of Indonesia.",A Race to Save 10 Stranded Whales,https://www.nytimes.com/2017/11/13/world/asia/stranded-whales-indonesia.html
CADE METZ,13/11/2017,the-new-york-times,"Prof. Robert Schoelkopf inside a lab at Yale University. Quantum Circuits, the start-up he has created with two of his fellow professors, is located just down the road.",Yale Professors Race Google and IBM to the First Quantum Computer,https://www.nytimes.com/2017/11/13/technology/quantum-computing-research.html
FLORENCE FABRICANT,13/11/2017,the-new-york-times,"The Harvest babka from Breads Bakery includes lightly browned strips of onion, zucchini, sweet potato and Gruyère swirled throughout.",Front Burner: Savory Babka for the Thanksgiving Table,https://www.nytimes.com/2017/11/13/dining/breads-bakery-savory-babka-thanksgiving.html
CHRIS CIRILLO,13/11/2017,the-new-york-times,"Roy S. Moore, the Republican Senate candidate in Alabama, was accused of sexual misconduct by a fifth woman. Republicans in the Senate have called for him to drop out of the campaign.",Roy Moore: A Fifth Accusation and a Push to Quit,https://www.nytimes.com/video/us/politics/100000005549866/roy-moore-alabama-sexual-misconduct.html
GINA KOLATA,13/11/2017,the-new-york-times,"Experts set new targets for treatment of hypertension on Monday, greatly expanding the number of adults who will qualify for the diagnosis.","Under New Guidelines, Millions of Americans Will Need to Lower Blood Pressure",https://www.nytimes.com/2017/11/13/health/blood-pressure-treatment-guidelines.html
TARIRO MZEZEWA,13/11/2017,the-new-york-times,"An African migrant’s corpse that was transported to Salerno, Italy, this month, for an autopsy.",Op-Ed Contributor: Two Dozen African Girls Dead at Sea,https://www.nytimes.com/2017/11/13/opinion/26-african-girls-dead-mediterranean.html
DAISUKE WAKABAYASHI,13/11/2017,the-new-york-times,"Missouri’s investigation demonstrates how states and Europe have begun to take the lead on examining Google, which has avoided antitrust scrutiny from federal regulators.",Missouri Opens Antitrust Investigation Into Google,https://www.nytimes.com/2017/11/13/technology/missouri-google-investigation.html
"CLAIRE CAIN MILLER, KATIE BENNER and JODI KANTOR",13/11/2017,the-new-york-times,Reports of widespread harassment of female entrepreneurs by venture investors have shaken up Silicon Valley in recent months.,Steve Jurvetson Quits Venture Capital Firm Amid Sexual Harassment Inquiry,https://www.nytimes.com/2017/11/13/upshot/steve-jurvetson-quits-venture-capital-firm-amid-sexual-harassment-inquiry.html
Beverly Young,13/11/2017,the-new-york-times,"Read the text of a statement by Beverly Young Nelson, accusing the Republican Senate candidate in Alabama of a sexual assault when she was a teenager.",Text of Beverly Young Nelson’s Accusation Against Roy Moore,https://www.nytimes.com/2017/11/13/us/politics/text-beverly-young-nelson-statement.html
ROB COX,13/11/2017,the-new-york-times,"The chief executive, John Flannery, said he was looking for G.E.’s “soul,” a noble goal, but shareholders must wonder why it took its 18 directors so long to fix its problems.",Breakingviews: Asking the Big Questions of General Electric,https://www.nytimes.com/2017/11/13/business/dealbook/asking-the-big-questions-of-general-electric.html
Ben Hubbard and David D. Kirkpatrick,14/11/2017,the-new-york-times,"New York Times The Upstart Saudi Prince Who's Throwing Caution to the Winds New York Times Crown Prince Mohammed bin Salman, center, at the Future Investment Initiative last month in Riyadh, Saudi Arabia. Credit Tasneem Alsultan for The New York Times. RIYADH…",The Upstart Saudi Prince Who's Throwing Caution to the Winds - New York Times,https://www.nytimes.com/2017/11/14/world/middleeast/saudi-arabia-mohammed-bin-salman.html
DAVID KLION,14/11/2017,the-new-york-times,Discussing Trump’s ties to Putin could give us a chance to raise the issues that matter most to us: corruption and inequality.,Op-Ed Contributor: Why Don’t Sanders Supporters Care About the Russia Investigation?,https://www.nytimes.com/2017/11/14/opinion/bernie-supporters-russia-investigation.html
Abby Goodnough and Kate Zernike,14/11/2017,the-new-york-times,"New York Times Study Finds Competing Opioid Treatments Have Similar Outcomes New York Times Left, a dose of Vivitrol before being administered. Right, a pharmacist filling a prescription for Soboxone. Credit Brian Snyder/Reuters. WASHINGTON — A long-awaited s…",Study Finds Competing Opioid Treatments Have Similar Outcomes - New York Times,https://www.nytimes.com/2017/11/14/health/vivitrol-suboxone-addiction-treatment.html
MARGOT SANGER-KATZ,14/11/2017,the-new-york-times,There’s a reason Democrats put the provision in the bill. Eliminating it would reduce insurance coverage and drive up premiums. How much is up for debate.,Public Health: Obamacare’s Insurance Mandate Is Unpopular. So Why Not Just Get Rid of It?,https://www.nytimes.com/2017/11/14/upshot/obamacares-insurance-mandate-is-unpopular-so-why-not-just-get-rid-of-it.html
JEFFREY MOYO,14/11/2017,the-new-york-times,"President Robert Mugabe and his wife, Grace, arrived at ZANU-PF party headquarters last week during a rally in support of Mrs. Mugabe becoming the next vice president.",Mugabe Allies Tell Zimbabwe’s Military to Stay Out of Politics,https://www.nytimes.com/2017/11/14/world/africa/zimbabwe-mugabe-mnangagwa-chiwenga.html
,14/11/2017,the-new-york-times,A roundup of things T editors — and our contributors — are excited about on a given week.,Some Things T Editors Like Right Now,https://www.nytimes.com/2017/11/14/t-magazine/likes-by-andy-spade-womens-libation-editors-picks.html
Adam Baidawi,14/11/2017,the-new-york-times,"New York Times Australia Votes 'Yes' on Same-Sex Marriage, Clearing Path for Legalization New York Times A “yes” rally in Sydney, Australia, in September. Polls had consistently indicated that Australians would vote in favor of legalizing same-sex marriage. C…","Australia Votes 'Yes' on Same-Sex Marriage, Clearing Path for Legalization - New York Times",https://www.nytimes.com/2017/11/14/world/australia/yes-same-sex-marriage-gay.html
LANDON THOMAS Jr.,14/11/2017,the-new-york-times,"A line at an A.T.M. on Tuesday in Caracas, Venezuela. Investors taking the long view believe that the government will find a way to keep paying what it owes.",Venezuelan Debt Now Has the Vultures Circling,https://www.nytimes.com/2017/11/14/business/venezuela-debt-investors.html
THOMAS ERDBRINK,14/11/2017,the-new-york-times,"A New York Times correspondent visited Zarrin Jub, a village in western Iran near the epicenter of Sunday night’s earthquake.",‘I Am Alive’: Survivors of Iran Earthquake Mourn as Government Scrambles to Help,https://www.nytimes.com/2017/11/14/world/middleeast/iran-earthquake-survivors.html
KAREN ZRAICK and DAVID SCULL,14/11/2017,the-new-york-times,Here’s what you need to know at the end of the day.,"Jeff Sessions, Taxes, Roy Moore: Your Tuesday Evening Briefing",https://www.nytimes.com/2017/11/14/briefing/jeff-sessions-taxes-roy-moore.html
DONALD G. McNEIL Jr.,14/11/2017,the-new-york-times,"The new executive director of the Global Fund to Fight AIDS, Tuberculosis and Malaria faces an uphill battle: raising more money as lethal epidemics keep cropping up.",Peter Sands Named Head of Global Disease-Fighting Agency,https://www.nytimes.com/2017/11/14/health/peter-sands-global-fund.html
Rick Rojas and Kristin Hussey,14/11/2017,the-new-york-times,"New York Times Connecticut Supreme Court Hears Newtown Families' Appeal Against Gun Companies New York Times Joshua D. Koskoff, one of the lawyers representing relatives of victims in the massacre at Sandy Hook Elementary School, outside the Connecticut Supre…",Connecticut Supreme Court Hears Newtown Families' Appeal Against Gun Companies - New York Times,https://www.nytimes.com/2017/11/14/nyregion/sandy-hook-newtown-appeal-gun-companies.html
http://topics.nytimes.com/top/news/sports/columns/harveyaraton/,14/11/2017,the-new-york-times,"New York Times Watching a Loss to the Cavs, but Seeing a Bright Future for the Knicks New York Times LeBron James and the Cavaliers came out on top Monday night at Madison Square Garden, but Kristaps Porzingis and the Knicks looked like a team on the rise for…","Watching a Loss to the Cavs, but Seeing a Bright Future for the Knicks - New York Times",https://www.nytimes.com/2017/11/14/sports/basketball/knicks-cavaliers-james-porzingis.html
JESSICA SILVER-GREENBERG,14/11/2017,the-new-york-times,"Mr. Bose, whose father founded the Bose Corporation, was an innovator in his own right, developing wireless networks that helped Puerto Rico after Hurricane Maria.","Vanu Bose, Who Brought Cellular Service to Remote Areas, Dies at 52",https://www.nytimes.com/2017/11/14/obituaries/vanu-bose-dead-brought-cellular-service-to-remote-areas.html
ASSOCIATED PRESS,14/11/2017,the-new-york-times,Attorney General Jeff Sessions denied that he lied when he testified about Russian contacts in October. He also said he was aware of African-American groups that have transformed themselves into “violent activists.”,Jeff Sessions Says He Didn’t Lie About Russian Contacts,https://www.nytimes.com/video/us/politics/100000005551798/jeff-sessions-testimony-capitol-hill.html
STACY COWLEY,14/11/2017,the-new-york-times,"Sproul Plaza at the University of California, Berkeley. A ruling in a California case said verification by a collection firm’s employee was not enough to get records into court.",5 Flaws That Kill Student Loan Collection Lawsuits,https://www.nytimes.com/2017/11/14/business/dealbook/student-loan-collection-flaws.html
SAM ROBERTS,14/11/2017,the-new-york-times,Debra Chasnoff in 2008. She was said to have been the first female Academy Award recipient to thank a same-sex partner from the Oscar stage.,"Debra Chasnoff, Whose Films Redefined Gay Families, Dies at 60",https://www.nytimes.com/2017/11/14/obituaries/debra-chasnoff-whose-films-redefined-gay-families-dies-at-60.html
,14/11/2017,the-new-york-times,"A selection of books published this week; plus, a peek at what our colleagues around the newsroom are reading.",New & Noteworthy,https://www.nytimes.com/2017/11/14/books/review/new-noteworthy-bari-weiss.html
JAN RANSOM,14/11/2017,the-new-york-times,"Noah Salz, right, and his brother, Jake, with their beagle, Peanut, in their Brooklyn apartment on Friday, 10 days after a motorist drove a truck down a bike path and crashed into Noah’s bus, killing eight.",The Boy on the Bus: A 16-Year-Old Recounts a Terror Attack,https://www.nytimes.com/2017/11/14/nyregion/terror-attack-school-bus.html
MATT APUZZO and NICHOLAS FANDOS,14/11/2017,the-new-york-times,"In a marathon session with the House Judiciary Committee, the attorney general said he could not recall a campaign adviser’s briefing on Russia but did remember stopping a Trump-Putin meeting.",Sessions Says He Did Not Lie to Congress on Contacts with Russia,https://www.nytimes.com/2017/11/14/us/politics/sessions-russia-trump-putin-judiciary-hearing.html
NICHOLAS KRISTOF,15/11/2017,the-new-york-times,Republicans want to be sure benefits go to the truly deserving tycoons.,Op-Ed Columnist: Billionaires Desperately Need Our Help!,https://www.nytimes.com/2017/11/15/opinion/trump-tax-plan-billionaires.html
Ann Carrns,15/11/2017,the-new-york-times,"Tech Companies Get High Marks for Covering Infertility Treatments New York Times Facebook ranks high on the list of tech companies, as it did in FertilityIQ's report last year. The company covers up to four I.V.F. cycles, including genetic testing, with no pr…",Tech Companies Get High Marks for Covering Infertility Treatments - New York Times,https://www.nytimes.com/2017/11/15/your-money/infertility-treatment-coverage.html
Nick Wingfield,15/11/2017,the-new-york-times,"Most third-party sellers on Amazon do not collect sales tax. States, thirsty for the millions of dollars in unpaid revenue, are coming for the money.",Amazon Sellers Brood as States Come Calling for Taxes,https://www.nytimes.com/2017/11/15/technology/amazon-sales-tax.html
THE EDITORIAL BOARD,15/11/2017,the-new-york-times,"President Trump’s hostility toward CNN may affect the proposed merger between the cable news channel’s parent company, Time Warner, and AT&T.",Editorial: Mr. Trump Casts a Shadow Over the AT&T-Time Warner Deal,https://www.nytimes.com/2017/11/15/opinion/att-time-warner-deal-trump.html
IAN AUSTEN,15/11/2017,the-new-york-times,Vancouver limited short-term rentals this week in an effort to deal with exceptionally high housing prices and unusually low vacancy rates for apartments and houses.,"Vancouver Limits Airbnb, in an Effort to Combat Its Housing Crisis",https://www.nytimes.com/2017/11/15/world/canada/vancouver-housing-airbnb.html
NORIMITSU ONISHI and ALAN COWELL,15/11/2017,the-new-york-times,"President Robert Mugabe of Zimbabwe and his wife, Grace, celebrated Zimbabwe’s Independence Day in 2012 in Harare, the capital. On Wednesday, the military placed Mr. Mugabe under house arrest.","With Mugabe’s Era Ending in Zimbabwe, a Warning Echoes in Africa",https://www.nytimes.com/2017/11/15/world/africa/robert-mugabe-zimbabwe.html
THE EDITORIAL BOARD,15/11/2017,the-new-york-times,Mr. Trump has brought on himself this examination of his authority to order the launch of the world’s most deadly weapons.,Editorial: The Senate Questions the President’s Power to Launch Nukes,https://www.nytimes.com/2017/11/15/opinion/senate-trump-launch-nukes.html
Liam Stack,15/11/2017,the-new-york-times,"New York Times Execution in Ohio Is Halted After No Usable Vein Can Be Found New York Times The execution chamber at the Southern Ohio Correctional Facility in Lucasville, where the execution of an inmate was delayed on Wednesday because workers could not fin…",Execution in Ohio Is Halted After No Usable Vein Can Be Found - New York Times,https://www.nytimes.com/2017/11/15/us/ohio-execution-alva-campbell.html
KAREN ZRAICK and DAVID SCULL,15/11/2017,the-new-york-times,Here’s what you need to know at the end of the day.,"Senate, Zimbabwe, Ross 128: Your Wednesday Evening Briefing",https://www.nytimes.com/2017/11/15/briefing/senate-zimbabwe-ross-128.html
ALAN BLINDER,15/11/2017,the-new-york-times,"At a news conference, a lawyer for Mr. Moore’s campaign suggested that a purported message to one of his accusers in a yearbook may have been a forgery.",Roy Moore’s Campaign Pushes Back at Accuser,https://www.nytimes.com/2017/11/15/us/roy-moore-alabama-republicans.html
PETER THAL LARSEN,15/11/2017,the-new-york-times,Deutsche Bank’s headquarters in Frankfurt. A possible merger with Commerzbank would require the approval of investors beyond Cerberus Capital Management.,Breakingviews: A German Banking Merger Remains Far Off,https://www.nytimes.com/2017/11/15/business/dealbook/cerberus-deutsche-bank-commerzbank.html
DECLAN WALSH,15/11/2017,the-new-york-times,The singer Sherine Abdel-Wahab has been charged with incitement and harming the public interest after joking about a waterborne disease transmitted by parasitic worms.,A Joke About the Nile Lands an Egyptian Pop Queen in Court,https://www.nytimes.com/2017/11/15/world/africa/nile-joke-egypt-sherine-singer.html
JENNIFER SCHUESSLER,15/11/2017,the-new-york-times,"The plan improves circulation and opens up underused spaces, while also announcing a study on the hotly contested issue of the library’s stacks.",New York Public Library Unveils $317 Million Master Plan,https://www.nytimes.com/2017/11/15/arts/design/new-york-public-library-unveils-317-million-master-plan.html
ANA SWANSON,15/11/2017,the-new-york-times,"A field of romaine lettuce in Yuma, Arizona, at the border of Mexico. Republicans from border and agricultural states are nervous about speaking out against the White House.",Trump’s Trade Approach Diverges Sharply from Free Trade Republicans,https://www.nytimes.com/2017/11/15/business/trump-free-trade-republicans.html
JON PARELES,15/11/2017,the-new-york-times,"Sharon Jones in 2009. The soul singer sounds powerful on “Soul of a Woman,” even though she recorded the album while battling cancer.",Album Review: Sharon Jones Says Farewell With ‘Soul of a Woman’,https://www.nytimes.com/2017/11/15/arts/music/sharon-jones-dap-kings-soul-of-a-woman-review.html
ROBERT SIMONSON,15/11/2017,the-new-york-times,A branch of the Second Avenue Deli is opening an upstairs bar where you can raise a toast (using a Dr. Brown’s) to Jewish culture.,A Deli Where Rye Comes in Slices and in a Glass,https://www.nytimes.com/2017/11/15/dining/drinks/second-avenue-deli-bar.html
MICHAEL D. SHEAR,15/11/2017,the-new-york-times,"Delivering a summation of his foreign policy, President Trump interrupted himself — setting off hilarity on Twitter — by stopping for a swig of water.",My Fellow Americans … I’m Thirsty,https://www.nytimes.com/2017/11/15/us/politics/trump-water-rubio.html
By THE NEW YORK TIMES,15/11/2017,the-new-york-times,"On this week’s podcast, the “Girls” star tells the story of one of the most consequential evenings of his life.","Modern Love Podcast: Andrew Rannells, Live From Toronto",https://www.nytimes.com/2017/11/15/style/modern-love-podcast-andrew-rannells.html
JAMES GORMAN,15/11/2017,the-new-york-times,Experiments show that the animals change their communications depending on how much their audience knows.,Trilobites: Chimps Tailor Alarms to What Other Chimps Know,https://www.nytimes.com/2017/11/15/science/chimpanzees-communication-language.html
LIZ ALDERMAN,15/11/2017,the-new-york-times,The proposed bond conversion could help ease a staggering debt burden that at one point threatened to push Greece out of the eurozone.,Greece Offers Bond Swap in a Charge Toward Financial Freedom,https://www.nytimes.com/2017/11/15/business/dealbook/greece-swap-bonds-debt.html
By PAUL KRUGMAN,16/11/2017,the-new-york-times,"Ordinary families would be big losers, and even C.E.O.s aren’t showing much love.",Everybody Hates the Trump Tax Plan,https://www.nytimes.com/2017/11/16/opinion/trump-tax-plan-hate.html
MITCH SMITH,16/11/2017,the-new-york-times,The spill in South Dakota comes just days before Nebraska regulators will decide on a permit needed for the proposed Keystone XL pipeline.,"Keystone Pipeline Leaks More Than 5,000 Barrels of Oil",https://www.nytimes.com/2017/11/16/us/keystone-pipeline-leaks-south-dakota.html
BRUCE FRETTS,16/11/2017,the-new-york-times,The star plays a scientist trying to save a giant gorilla after an experiment goes wrong. Jeffrey Dean Morgan and Joe Manganiello are also in the film.,New Trailer: Dwayne Johnson in ‘Rampage’,https://www.nytimes.com/2017/11/16/movies/dwayne-johnson-rampage-trailer.html
